Banco de México,
,
Exchange rates and auctions historical information,
Tipos de cambio diarios,
,
Date: 03/02/2024 06:14:08,
,
,
,
Title,"Exchange rate pesos per US dollar, Used to settle liabilities denominated in foreign currency, Date of settlement"
Information type,Levels
Date,SF60653
03/29/2020,23.097
03/30/2020,23.097
03/31/2020,23.5122
04/01/2020,24.2853
04/02/2020,23.4847
04/03/2020,24.4918
04/04/2020,24.1087
04/05/2020,24.1087
04/06/2020,24.1087
04/07/2020,24.6938
04/08/2020,24.6895
04/09/2020,24.0388
04/10/2020,24.0388
04/11/2020,24.0388
04/12/2020,24.0388
04/13/2020,24.0388
04/14/2020,24.0925
04/15/2020,23.7427
04/16/2020,23.5645
04/17/2020,24.1155
04/18/2020,24.2098
04/19/2020,24.2098
04/20/2020,24.2098
04/21/2020,23.9012
04/22/2020,24.0077
04/23/2020,24.4248
04/24/2020,24.5883
04/25/2020,24.623
04/26/2020,24.623
04/27/2020,24.623
04/28/2020,24.8583
04/29/2020,24.8492
04/30/2020,24.3882
05/01/2020,24.0002
05/02/2020,24.0002
05/03/2020,24.0002
05/04/2020,24.0002
05/05/2020,23.9283
05/06/2020,24.3812
05/07/2020,23.8343
05/08/2020,24.2942
05/09/2020,24.0563
05/10/2020,24.0563
05/11/2020,24.0563
05/12/2020,23.6805
05/13/2020,23.8693
05/14/2020,24.0487
05/15/2020,24.2113
05/16/2020,24.2708
05/17/2020,24.2708
05/18/2020,24.2708
05/19/2020,23.958
05/20/2020,23.6032
05/21/2020,23.6023
05/22/2020,23.2962
05/23/2020,22.96
05/24/2020,22.96
05/25/2020,22.96
05/26/2020,22.7928
05/27/2020,22.563
05/28/2020,22.2932
05/29/2020,22.3633
05/30/2020,22.204
05/31/2020,22.204
06/01/2020,22.204
06/02/2020,22.1778
06/03/2020,22.0168
06/04/2020,21.6827
06/05/2020,21.6043
06/06/2020,21.8388
06/07/2020,21.8388
06/08/2020,21.8388
06/09/2020,21.5837
06/10/2020,21.6552
06/11/2020,21.7252
06/12/2020,21.923
06/13/2020,22.4252
06/14/2020,22.4252
06/15/2020,22.4252
06/16/2020,22.3347
06/17/2020,22.5435
06/18/2020,22.2168
06/19/2020,22.2783
06/20/2020,22.6088
06/21/2020,22.6088
06/22/2020,22.6088
06/23/2020,22.63
06/24/2020,22.4413
06/25/2020,22.413
06/26/2020,22.6662
06/27/2020,22.7963
06/28/2020,22.7963
06/29/2020,22.7963
06/30/2020,22.9715
07/01/2020,23.1325
07/02/2020,23.0893
07/03/2020,22.8078
07/04/2020,22.5225
07/05/2020,22.5225
07/06/2020,22.5225
07/07/2020,22.4147
07/08/2020,22.2808
07/09/2020,22.6213
07/10/2020,22.8225
07/11/2020,22.6945
07/12/2020,22.6945
07/13/2020,22.6945
07/14/2020,22.5342
07/15/2020,22.4633
07/16/2020,22.6173
07/17/2020,22.3647
07/18/2020,22.3032
07/19/2020,22.3032
07/20/2020,22.3032
07/21/2020,22.4897
07/22/2020,22.6278
07/23/2020,22.3597
07/24/2020,22.251
07/25/2020,22.3627
07/26/2020,22.3627
07/27/2020,22.3627
07/28/2020,22.3842
07/29/2020,22.0275
07/30/2020,21.9615
07/31/2020,21.9907
08/01/2020,22.1727
08/02/2020,22.1727
08/03/2020,22.1727
08/04/2020,22.2012
08/05/2020,22.614
08/06/2020,22.7845
08/07/2020,22.4068
08/08/2020,22.3652
08/09/2020,22.3652
08/10/2020,22.3652
08/11/2020,22.4892
08/12/2020,22.485
08/13/2020,22.349
08/14/2020,22.3457
08/15/2020,22.2628
08/16/2020,22.2628
08/17/2020,22.2628
08/18/2020,22.0313
08/19/2020,22.057
08/20/2020,22.1535
08/21/2020,22.0527
08/22/2020,22.176
08/23/2020,22.176
08/24/2020,22.176
08/25/2020,22.0362
08/26/2020,21.984
08/27/2020,21.9723
08/28/2020,21.9202
08/29/2020,22.1168
08/30/2020,22.1168
08/31/2020,22.1168
09/01/2020,21.8602
09/02/2020,21.888
09/03/2020,21.7445
09/04/2020,21.8393
09/05/2020,21.6383
09/06/2020,21.6383
09/07/2020,21.6383
09/08/2020,21.6115
09/09/2020,21.5887
09/10/2020,21.7138
09/11/2020,21.5377
09/12/2020,21.2773
09/13/2020,21.2773
09/14/2020,21.2773
09/15/2020,21.321
09/16/2020,21.0728
09/17/2020,21.0728
09/18/2020,21.0692
09/19/2020,20.985
09/20/2020,20.985
09/21/2020,20.985
09/22/2020,20.9697
09/23/2020,21.505
09/24/2020,21.5682
09/25/2020,22.0897
09/26/2020,22.3678
09/27/2020,22.3678
09/28/2020,22.3678
09/29/2020,22.4402
09/30/2020,22.4573
10/01/2020,22.3598
10/02/2020,22.1438
10/03/2020,21.9562
10/04/2020,21.9562
10/05/2020,21.9562
10/06/2020,21.7025
10/07/2020,21.396
10/08/2020,21.4507
10/09/2020,21.493
10/10/2020,21.4318
10/11/2020,21.4318
10/12/2020,21.4318
10/13/2020,21.1822
10/14/2020,21.2183
10/15/2020,21.3677
10/16/2020,21.2998
10/17/2020,21.3832
10/18/2020,21.3832
10/19/2020,21.3832
10/20/2020,21.1765
10/21/2020,21.1342
10/22/2020,21.0902
10/23/2020,21.064
10/24/2020,21.03
10/25/2020,21.03
10/26/2020,21.03
10/27/2020,20.9205
10/28/2020,20.9818
10/29/2020,20.8798
10/30/2020,21.1648
10/31/2020,21.377
11/01/2020,21.377
11/02/2020,21.377
11/03/2020,21.377
11/04/2020,21.2508
11/05/2020,21.1555
11/06/2020,21.0345
11/07/2020,20.7612
11/08/2020,20.7612
11/09/2020,20.7612
11/10/2020,20.62
11/11/2020,20.36
11/12/2020,20.4018
11/13/2020,20.5772
11/14/2020,20.5303
11/15/2020,20.5303
11/16/2020,20.5303
11/17/2020,20.5303
11/18/2020,20.4833
11/19/2020,20.3212
11/20/2020,20.2388
11/21/2020,20.1858
11/22/2020,20.1858
11/23/2020,20.1858
11/24/2020,20.1172
11/25/2020,20.1012
11/26/2020,20.0577
11/27/2020,20.0465
11/28/2020,20.0467
11/29/2020,20.0467
11/30/2020,20.0467
12/01/2020,20.0777
12/02/2020,20.1398
12/03/2020,20.0508
12/04/2020,20.0497
12/05/2020,19.9083
12/06/2020,19.9083
12/07/2020,19.9083
12/08/2020,19.7838
12/09/2020,19.8213
12/10/2020,19.7537
12/11/2020,19.8368
12/12/2020,19.9572
12/13/2020,19.9572
12/14/2020,19.9572
12/15/2020,20.1075
12/16/2020,20.1778
12/17/2020,20.1113
12/18/2020,19.9513
12/19/2020,19.8173
12/20/2020,19.8173
12/21/2020,19.8173
12/22/2020,19.9487
12/23/2020,20.0905
12/24/2020,20.0562
12/25/2020,20.1175
12/26/2020,20.1175
12/27/2020,20.1175
12/28/2020,20.1175
12/29/2020,19.8517
12/30/2020,20.0477
12/31/2020,19.9487
01/01/2021,19.9352
01/02/2021,19.9352
01/03/2021,19.9352
01/04/2021,19.9352
01/05/2021,19.9087
01/06/2021,19.8457
01/07/2021,19.9437
01/08/2021,19.725
01/09/2021,19.91
01/10/2021,19.91
01/11/2021,19.91
01/12/2021,19.9705
01/13/2021,20.113
01/14/2021,19.9373
01/15/2021,19.7935
01/16/2021,19.7793
01/17/2021,19.7793
01/18/2021,19.7793
01/19/2021,19.7875
01/20/2021,19.757
01/21/2021,19.6788
01/22/2021,19.5793
01/23/2021,19.7393
01/24/2021,19.7393
01/25/2021,19.7393
01/26/2021,19.9833
01/27/2021,20.1598
01/28/2021,20.0152
01/29/2021,20.2168
01/30/2021,20.2697
01/31/2021,20.2697
02/01/2021,20.2697
02/02/2021,20.2697
02/03/2021,20.2248
02/04/2021,20.1722
02/05/2021,20.1953
02/06/2021,20.4435
02/07/2021,20.4435
02/08/2021,20.4435
02/09/2021,20.1388
02/10/2021,20.1227
02/11/2021,20.0913
02/12/2021,20.0588
02/13/2021,19.9535
02/14/2021,19.9535
02/15/2021,19.9535
02/16/2021,19.9622
02/17/2021,19.9518
02/18/2021,20.2023
02/19/2021,20.2257
02/20/2021,20.4165
02/21/2021,20.4165
02/22/2021,20.4165
02/23/2021,20.4222
02/24/2021,20.6783
02/25/2021,20.5833
02/26/2021,20.4752
02/27/2021,20.8523
02/28/2021,20.8523
03/01/2021,20.8523
03/02/2021,20.939
03/03/2021,20.6123
03/04/2021,20.6903
03/05/2021,20.8957
03/06/2021,20.8498
03/07/2021,20.8498
03/08/2021,20.8498
03/09/2021,21.2635
03/10/2021,21.4177
03/11/2021,21.2575
03/12/2021,20.9853
03/13/2021,20.7133
03/14/2021,20.7133
03/15/2021,20.7133
03/16/2021,20.7133
03/17/2021,20.7637
03/18/2021,20.5753
03/19/2021,20.6828
03/20/2021,20.4415
03/21/2021,20.4415
03/22/2021,20.4415
03/23/2021,20.4823
03/24/2021,20.5788
03/25/2021,20.6408
03/26/2021,20.7882
03/27/2021,20.7662
03/28/2021,20.7662
03/29/2021,20.7662
03/30/2021,20.5677
03/31/2021,20.6047
04/01/2021,20.6025
04/02/2021,20.6025
04/03/2021,20.6025
04/04/2021,20.6025
04/05/2021,20.6025
04/06/2021,20.44
04/07/2021,20.2483
04/08/2021,20.1612
04/09/2021,20.1765
04/10/2021,20.089
04/11/2021,20.089
04/12/2021,20.089
04/13/2021,20.163
04/14/2021,20.095
04/15/2021,20.0735
04/16/2021,20.0583
04/17/2021,19.927
04/18/2021,19.927
04/19/2021,19.927
04/20/2021,19.9158
04/21/2021,19.8145
04/22/2021,19.8877
04/23/2021,19.874
04/24/2021,19.8865
04/25/2021,19.8865
04/26/2021,19.8865
04/27/2021,19.8695
04/28/2021,19.8362
04/29/2021,19.9785
04/30/2021,19.9712
05/01/2021,20.0978
05/02/2021,20.0978
05/03/2021,20.0978
05/04/2021,20.1822
05/05/2021,20.1902
05/06/2021,20.2235
05/07/2021,20.2077
05/08/2021,20.1838
05/09/2021,20.1838
05/10/2021,20.1838
05/11/2021,19.9223
05/12/2021,19.886
05/13/2021,19.8848
05/14/2021,20.094
05/15/2021,20.0495
05/16/2021,20.0495
05/17/2021,20.0495
05/18/2021,19.8487
05/19/2021,19.8028
05/20/2021,19.8313
05/21/2021,19.8143
05/22/2021,19.881
05/23/2021,19.881
05/24/2021,19.881
05/25/2021,19.951
05/26/2021,19.872
05/27/2021,19.8903
05/28/2021,19.8783
05/29/2021,19.9487
05/30/2021,19.9487
05/31/2021,19.9487
06/01/2021,19.9442
06/02/2021,19.9213
06/03/2021,19.8927
06/04/2021,19.9277
06/05/2021,20.0605
06/06/2021,20.0605
06/07/2021,20.0605
06/08/2021,19.9328
06/09/2021,19.797
06/10/2021,19.7728
06/11/2021,19.6897
06/12/2021,19.7002
06/13/2021,19.7002
06/14/2021,19.7002
06/15/2021,19.8823
06/16/2021,19.9065
06/17/2021,20.1235
06/18/2021,20.0588
06/19/2021,20.4292
06/20/2021,20.4292
06/21/2021,20.4292
06/22/2021,20.7002
06/23/2021,20.6
06/24/2021,20.5712
06/25/2021,20.2505
06/26/2021,20.0483
06/27/2021,20.0483
06/28/2021,20.0483
06/29/2021,19.793
06/30/2021,19.8027
07/01/2021,19.8157
07/02/2021,19.9062
07/03/2021,20.0368
07/04/2021,20.0368
07/05/2021,20.0368
07/06/2021,19.8817
07/07/2021,19.8532
07/08/2021,19.9658
07/09/2021,19.9915
07/10/2021,20.007
07/11/2021,20.007
07/12/2021,20.007
07/13/2021,19.88
07/14/2021,19.8577
07/15/2021,19.9988
07/16/2021,19.8992
07/17/2021,19.9412
07/18/2021,19.9412
07/19/2021,19.9412
07/20/2021,19.8537
07/21/2021,20
07/22/2021,20.1348
07/23/2021,20.1907
07/24/2021,20.1812
07/25/2021,20.1812
07/26/2021,20.1812
07/27/2021,20.0238
07/28/2021,20.0245
07/29/2021,19.977
07/30/2021,19.9535
07/31/2021,19.8448
08/01/2021,19.8448
08/02/2021,19.8448
08/03/2021,19.8455
08/04/2021,19.852
08/05/2021,19.892
08/06/2021,19.9547
08/07/2021,19.9293
08/08/2021,19.9293
08/09/2021,19.9293
08/10/2021,20.0037
08/11/2021,20.0648
08/12/2021,20.1038
08/13/2021,19.953
08/14/2021,19.8907
08/15/2021,19.8907
08/16/2021,19.8907
08/17/2021,19.8603
08/18/2021,19.8863
08/19/2021,19.9912
08/20/2021,20.0107
08/21/2021,20.1175
08/22/2021,20.1175
08/23/2021,20.1175
08/24/2021,20.402
08/25/2021,20.3907
08/26/2021,20.2967
08/27/2021,20.2933
08/28/2021,20.3522
08/29/2021,20.3522
08/30/2021,20.3522
08/31/2021,20.2293
09/01/2021,20.1403
09/02/2021,20.0605
09/03/2021,19.9615
09/04/2021,19.9703
09/05/2021,19.9703
09/06/2021,19.9703
09/07/2021,19.8992
09/08/2021,19.8878
09/09/2021,19.944
09/10/2021,19.9383
09/11/2021,19.9318
09/12/2021,19.9318
09/13/2021,19.9318
09/14/2021,19.8717
09/15/2021,19.8677
09/16/2021,19.9035
09/17/2021,19.9035
09/18/2021,19.9003
09/19/2021,19.9003
09/20/2021,19.9003
09/21/2021,19.9853
09/22/2021,20.1735
09/23/2021,20.1438
09/24/2021,20.0328
09/25/2021,20.028
09/26/2021,20.028
09/27/2021,20.028
09/28/2021,20.1118
09/29/2021,20.1052
09/30/2021,20.306
10/01/2021,20.4977
10/02/2021,20.5623
10/03/2021,20.5623
10/04/2021,20.5623
10/05/2021,20.5103
10/06/2021,20.5747
10/07/2021,20.5818
10/08/2021,20.6947
10/09/2021,20.604
10/10/2021,20.604
10/11/2021,20.604
10/12/2021,20.7293
10/13/2021,20.8017
10/14/2021,20.7767
10/15/2021,20.6827
10/16/2021,20.6075
10/17/2021,20.6075
10/18/2021,20.6075
10/19/2021,20.4672
10/20/2021,20.3587
10/21/2021,20.2647
10/22/2021,20.185
10/23/2021,20.2643
10/24/2021,20.2643
10/25/2021,20.2643
10/26/2021,20.1837
10/27/2021,20.1897
10/28/2021,20.1888
10/29/2021,20.193
10/30/2021,20.3255
10/31/2021,20.3255
11/01/2021,20.3255
11/02/2021,20.5297
11/03/2021,20.5297
11/04/2021,20.8598
11/05/2021,20.8352
11/06/2021,20.6242
11/07/2021,20.6242
11/08/2021,20.6242
11/09/2021,20.3925
11/10/2021,20.3265
11/11/2021,20.2833
11/12/2021,20.4702
11/13/2021,20.4652
11/14/2021,20.4652
11/15/2021,20.4652
11/16/2021,20.4652
11/17/2021,20.5072
11/18/2021,20.8092
11/19/2021,20.6912
11/20/2021,20.7628
11/21/2021,20.7628
11/22/2021,20.7628
11/23/2021,20.8283
11/24/2021,20.9632
11/25/2021,21.2107
11/26/2021,21.4357
11/27/2021,21.5462
11/28/2021,21.5462
11/29/2021,21.5462
11/30/2021,21.8185
12/01/2021,21.7333
12/02/2021,21.4453
12/03/2021,21.271
12/04/2021,21.3033
12/05/2021,21.3033
12/06/2021,21.3033
12/07/2021,21.4177
12/08/2021,21.2047
12/09/2021,21.0907
12/10/2021,20.933
12/11/2021,21.0328
12/12/2021,21.0328
12/13/2021,21.0328
12/14/2021,20.8922
12/15/2021,20.9383
12/16/2021,21.165
12/17/2021,21.2393
12/18/2021,20.9238
12/19/2021,20.9238
12/20/2021,20.9238
12/21/2021,20.7337
12/22/2021,20.7363
12/23/2021,20.7823
12/24/2021,20.7527
12/25/2021,20.6582
12/26/2021,20.6582
12/27/2021,20.6582
12/28/2021,20.6112
12/29/2021,20.6828
12/30/2021,20.577
12/31/2021,20.5835
01/01/2022,20.5157
01/02/2022,20.5157
01/03/2022,20.5157
01/04/2022,20.4672
01/05/2022,20.589
01/06/2022,20.4742
01/07/2022,20.3977
01/08/2022,20.4588
01/09/2022,20.4588
01/10/2022,20.4588
01/11/2022,20.4237
01/12/2022,20.4453
01/13/2022,20.3785
01/14/2022,20.366
01/15/2022,20.3607
01/16/2022,20.3607
01/17/2022,20.3607
01/18/2022,20.3118
01/19/2022,20.3002
01/20/2022,20.403
01/21/2022,20.46
01/22/2022,20.4507
01/23/2022,20.4507
01/24/2022,20.4507
01/25/2022,20.4598
01/26/2022,20.6308
01/27/2022,20.6683
01/28/2022,20.6415
01/29/2022,20.7383
01/30/2022,20.7383
01/31/2022,20.7383
02/01/2022,20.8597
02/02/2022,20.6352
02/03/2022,20.58
02/04/2022,20.6003
02/05/2022,20.5562
02/06/2022,20.5562
02/07/2022,20.5562
02/08/2022,20.5562
02/09/2022,20.7325
02/10/2022,20.6413
02/11/2022,20.5008
02/12/2022,20.4148
02/13/2022,20.4148
02/14/2022,20.4148
02/15/2022,20.4188
02/16/2022,20.411
02/17/2022,20.3992
02/18/2022,20.3335
02/19/2022,20.2978
02/20/2022,20.2978
02/21/2022,20.2978
02/22/2022,20.3063
02/23/2022,20.2825
02/24/2022,20.2977
02/25/2022,20.2435
02/26/2022,20.6525
02/27/2022,20.6525
02/28/2022,20.6525
03/01/2022,20.4465
03/02/2022,20.4257
03/03/2022,20.5272
03/04/2022,20.7193
03/05/2022,20.7033
03/06/2022,20.7033
03/07/2022,20.7033
03/08/2022,20.9262
03/09/2022,21.1947
03/10/2022,21.3775
03/11/2022,20.9677
03/12/2022,20.9743
03/13/2022,20.9743
03/14/2022,20.9743
03/15/2022,20.9695
03/16/2022,20.8908
03/17/2022,20.8743
03/18/2022,20.7035
03/19/2022,20.5585
03/20/2022,20.5585
03/21/2022,20.5585
03/22/2022,20.5585
03/23/2022,20.4145
03/24/2022,20.2782
03/25/2022,20.18
03/26/2022,20.1313
03/27/2022,20.1313
03/28/2022,20.1313
03/29/2022,19.9577
03/30/2022,20.1195
03/31/2022,19.9942
04/01/2022,19.8632
04/02/2022,19.9112
04/03/2022,19.9112
04/04/2022,19.9112
04/05/2022,19.8432
04/06/2022,19.7443
04/07/2022,19.9012
04/08/2022,20.0665
04/09/2022,20.1605
04/10/2022,20.1605
04/11/2022,20.1605
04/12/2022,20.12
04/13/2022,20.0093
04/14/2022,19.8407
04/15/2022,19.8407
04/16/2022,19.8407
04/17/2022,19.8407
04/18/2022,19.8407
04/19/2022,19.7967
04/20/2022,19.9377
04/21/2022,20.0447
04/22/2022,20.0383
04/23/2022,20.1802
04/24/2022,20.1802
04/25/2022,20.1802
04/26/2022,20.3183
04/27/2022,20.2992
04/28/2022,20.356
04/29/2022,20.4707
04/30/2022,20.567
05/01/2022,20.567
05/02/2022,20.567
05/03/2022,20.3728
05/04/2022,20.4075
05/05/2022,20.335
05/06/2022,20.2535
05/07/2022,20.2218
05/08/2022,20.2218
05/09/2022,20.2218
05/10/2022,20.1085
05/11/2022,20.3172
05/12/2022,20.372
05/13/2022,20.2592
05/14/2022,20.32
05/15/2022,20.32
05/16/2022,20.32
05/17/2022,20.1443
05/18/2022,20.0782
05/19/2022,19.9637
05/20/2022,19.9663
05/21/2022,19.9267
05/22/2022,19.9267
05/23/2022,19.9267
05/24/2022,19.8657
05/25/2022,19.8282
05/26/2022,19.887
05/27/2022,19.8377
05/28/2022,19.7933
05/29/2022,19.7933
05/30/2022,19.7933
05/31/2022,19.5965
06/01/2022,19.4953
06/02/2022,19.694
06/03/2022,19.7388
06/04/2022,19.5585
06/05/2022,19.5585
06/06/2022,19.5585
06/07/2022,19.5742
06/08/2022,19.5547
06/09/2022,19.5998
06/10/2022,19.59
06/11/2022,19.6128
06/12/2022,19.6128
06/13/2022,19.6128
06/14/2022,19.9297
06/15/2022,20.4527
06/16/2022,20.6583
06/17/2022,20.6675
06/18/2022,20.5728
06/19/2022,20.5728
06/20/2022,20.5728
06/21/2022,20.476
06/22/2022,20.2442
06/23/2022,20.1963
06/24/2022,20.0465
06/25/2022,20.0365
06/26/2022,20.0365
06/27/2022,20.0365
06/28/2022,19.8707
06/29/2022,19.8797
06/30/2022,19.9847
07/01/2022,20.1443
07/02/2022,20.1335
07/03/2022,20.1335
07/04/2022,20.1335
07/05/2022,20.3817
07/06/2022,20.2877
07/07/2022,20.5598
07/08/2022,20.7228
07/09/2022,20.6022
07/10/2022,20.6022
07/11/2022,20.6022
07/12/2022,20.4423
07/13/2022,20.7473
07/14/2022,20.7882
07/15/2022,20.7613
07/16/2022,20.9415
07/17/2022,20.9415
07/18/2022,20.9415
07/19/2022,20.611
07/20/2022,20.3957
07/21/2022,20.4407
07/22/2022,20.4913
07/23/2022,20.6562
07/24/2022,20.6562
07/25/2022,20.6562
07/26/2022,20.515
07/27/2022,20.4652
07/28/2022,20.433
07/29/2022,20.512
07/30/2022,20.3778
07/31/2022,20.3778
08/01/2022,20.3778
08/02/2022,20.3485
08/03/2022,20.2633
08/04/2022,20.5152
08/05/2022,20.6305
08/06/2022,20.3358
08/07/2022,20.3358
08/08/2022,20.3358
08/09/2022,20.401
08/10/2022,20.2789
08/11/2022,20.2715
08/12/2022,19.9562
08/13/2022,19.9595
08/14/2022,19.9595
08/15/2022,19.9595
08/16/2022,19.874
08/17/2022,19.8618
08/18/2022,19.9303
08/19/2022,20.0387
08/20/2022,20.0835
08/21/2022,20.0835
08/22/2022,20.0835
08/23/2022,20.1957
08/24/2022,20.1598
08/25/2022,19.9982
08/26/2022,19.9198
08/27/2022,19.9437
08/28/2022,19.9437
08/29/2022,19.9437
08/30/2022,19.9268
08/31/2022,19.9945
09/01/2022,20.1465
09/02/2022,20.0962
09/03/2022,20.2473
09/04/2022,20.2473
09/05/2022,20.2473
09/06/2022,19.9753
09/07/2022,19.962
09/08/2022,20.138
09/09/2022,20.0297
09/10/2022,20.0203
09/11/2022,20.0203
09/12/2022,20.0203
09/13/2022,19.9027
09/14/2022,19.7957
09/15/2022,20.055
09/16/2022,19.9768
09/17/2022,19.9768
09/18/2022,19.9768
09/19/2022,19.9768
09/20/2022,20.0525
09/21/2022,19.9943
09/22/2022,20
09/23/2022,20.0027
09/24/2022,19.9608
09/25/2022,19.9608
09/26/2022,19.9608
09/27/2022,20.1627
09/28/2022,20.3517
09/29/2022,20.357
09/30/2022,20.3058
10/01/2022,20.1927
10/02/2022,20.1927
10/03/2022,20.1927
10/04/2022,20.0925
10/05/2022,20.0008
10/06/2022,19.9698
10/07/2022,20.1267
10/08/2022,20.1087
10/09/2022,20.1087
10/10/2022,20.1087
10/11/2022,20.0502
10/12/2022,19.9752
10/13/2022,19.9652
10/14/2022,20.0352
10/15/2022,20.0398
10/16/2022,20.0398
10/17/2022,20.0398
10/18/2022,20.0838
10/19/2022,19.9913
10/20/2022,20.0207
10/21/2022,20.1272
10/22/2022,20.0448
10/23/2022,20.0448
10/24/2022,20.0448
10/25/2022,19.9647
10/26/2022,19.9535
10/27/2022,19.8712
10/28/2022,19.8553
10/29/2022,19.8365
10/30/2022,19.8365
10/31/2022,19.8365
11/01/2022,19.8303
11/02/2022,19.8245
11/03/2022,19.8245
11/04/2022,19.7463
11/05/2022,19.6673
11/06/2022,19.6673
11/07/2022,19.6673
11/08/2022,19.5202
11/09/2022,19.4647
11/10/2022,19.4775
11/11/2022,19.5887
11/12/2022,19.394
11/13/2022,19.394
11/14/2022,19.394
11/15/2022,19.5353
11/16/2022,19.4015
11/17/2022,19.3818
11/18/2022,19.3137
11/19/2022,19.4333
11/20/2022,19.4333
11/21/2022,19.4333
11/22/2022,19.4333
11/23/2022,19.493
11/24/2022,19.4667
11/25/2022,19.3683
11/26/2022,19.3692
11/27/2022,19.3692
11/28/2022,19.3692
11/29/2022,19.3393
11/30/2022,19.325
12/01/2022,19.216
12/02/2022,19.3965
12/03/2022,19.1433
12/04/2022,19.1433
12/05/2022,19.1433
12/06/2022,19.3422
12/07/2022,19.7567
12/08/2022,19.803
12/09/2022,19.6977
12/10/2022,19.6732
12/11/2022,19.6732
12/12/2022,19.6732
12/13/2022,19.6732
12/14/2022,19.8192
12/15/2022,19.6458
12/16/2022,19.6955
12/17/2022,19.7963
12/18/2022,19.7963
12/19/2022,19.7963
12/20/2022,19.7932
12/21/2022,19.7557
12/22/2022,19.7482
12/23/2022,19.6932
12/24/2022,19.574
12/25/2022,19.574
12/26/2022,19.574
12/27/2022,19.4287
12/28/2022,19.3983
12/29/2022,19.4407
12/30/2022,19.4143
12/31/2022,19.3615
01/01/2023,19.3615
01/02/2023,19.3615
01/03/2023,19.4715
01/04/2023,19.4883
01/05/2023,19.422
01/06/2023,19.3568
01/07/2023,19.3672
01/08/2023,19.3672
01/09/2023,19.3672
01/10/2023,19.1753
01/11/2023,19.1648
01/12/2023,19.1108
01/13/2023,19.026
01/14/2023,18.8735
01/15/2023,18.8735
01/16/2023,18.8735
01/17/2023,18.7922
01/18/2023,18.7913
01/19/2023,18.7493
01/20/2023,18.7493
01/21/2023,19.0327
01/22/2023,19.0327
01/23/2023,19.0327
01/24/2023,18.9257
01/25/2023,18.8267
01/26/2023,18.8318
01/27/2023,18.82
01/28/2023,18.8355
01/29/2023,18.8355
01/30/2023,18.8355
01/31/2023,18.7872
02/01/2023,18.7793
02/02/2023,18.7937
02/03/2023,18.739
02/04/2023,18.6232
02/05/2023,18.6232
02/06/2023,18.6232
02/07/2023,18.6232
02/08/2023,18.8895
02/09/2023,19.0517
02/10/2023,18.9435
02/11/2023,18.9543
02/12/2023,18.9543
02/13/2023,18.9543
02/14/2023,18.6893
02/15/2023,18.6327
02/16/2023,18.5383
02/17/2023,18.6428
02/18/2023,18.5497
02/19/2023,18.5497
02/20/2023,18.5497
02/21/2023,18.4142
02/22/2023,18.397
02/23/2023,18.3938
02/24/2023,18.3483
02/25/2023,18.4107
02/26/2023,18.4107
02/27/2023,18.4107
02/28/2023,18.4023
03/01/2023,18.4077
03/02/2023,18.3448
03/03/2023,18.17
03/04/2023,18.126
03/05/2023,18.126
03/06/2023,18.126
03/07/2023,18.0123
03/08/2023,18.0122
03/09/2023,18.1155
03/10/2023,17.9662
03/11/2023,18.0577
03/12/2023,18.0577
03/13/2023,18.0577
03/14/2023,18.4083
03/15/2023,18.8302
03/16/2023,18.6427
03/17/2023,18.9972
03/18/2023,18.9095
03/19/2023,18.9095
03/20/2023,18.9095
03/21/2023,18.9095
03/22/2023,18.8977
03/23/2023,18.6755
03/24/2023,18.5437
03/25/2023,18.4902
03/26/2023,18.4902
03/27/2023,18.4902
03/28/2023,18.5178
03/29/2023,18.383
03/30/2023,18.2523
03/31/2023,18.1052
04/01/2023,18.0932
04/02/2023,18.0932
04/03/2023,18.0932
04/04/2023,18.0415
04/05/2023,18.107
04/06/2023,18.1185
04/07/2023,18.1185
04/08/2023,18.1185
04/09/2023,18.1185
04/10/2023,18.1185
04/11/2023,18.3323
04/12/2023,18.1765
04/13/2023,18.187
04/14/2023,18.066
04/15/2023,18.0152
04/16/2023,18.0152
04/17/2023,18.0152
04/18/2023,18.0638
04/19/2023,18.0868
04/20/2023,18.063
04/21/2023,18.0448
04/22/2023,18.009
04/23/2023,18.009
04/24/2023,18.009
04/25/2023,17.9988
04/26/2023,18.0082
04/27/2023,18.0892
04/28/2023,18.103
04/29/2023,18.0723
04/30/2023,18.0723
05/01/2023,18.0723
05/02/2023,18.0723
05/03/2023,17.9975
05/04/2023,18.0325
05/05/2023,17.906
05/06/2023,17.9575
05/07/2023,17.9575
05/08/2023,17.9575
05/09/2023,17.7863
05/10/2023,17.8213
05/11/2023,17.7608
05/12/2023,17.5845
05/13/2023,17.6287
05/14/2023,17.6287
05/15/2023,17.6287
05/16/2023,17.6142
05/17/2023,17.538
05/18/2023,17.4672
05/19/2023,17.5872
05/20/2023,17.7342
05/21/2023,17.7342
05/22/2023,17.7342
05/23/2023,17.693
05/24/2023,17.868
05/25/2023,17.9687
05/26/2023,17.8195
05/27/2023,17.8252
05/28/2023,17.8252
05/29/2023,17.8252
05/30/2023,17.6723
05/31/2023,17.5605
06/01/2023,17.6532
06/02/2023,17.7418
06/03/2023,17.5673
06/04/2023,17.5673
06/05/2023,17.5673
06/06/2023,17.5063
06/07/2023,17.4732
06/08/2023,17.4192
06/09/2023,17.3608
06/10/2023,17.4085
